2016-11-22 15:57:57:683T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:57:58:092T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:57:58:486T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:57:58:905T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:57:59:298T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:57:59:708T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:00:105T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:00:911T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:01:325T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:01:719T,$#0,0,29,28,29,28,26,26,26,29,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:02:527T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:02:938T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:03:335T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:03:749T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:04:146T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:04:568T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:05:363T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:05:759T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,29,0,26,0,	
2016-11-22 15:58:06:177T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:06:568T,$#0,0,29,28,29,28,26,26,26,29,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:06:979T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:07:787T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:08:183T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:08:598T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:09:405T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:10:211T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:10:605T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:11:022T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:11:828T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:12:221T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:12:636T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:13:446T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:13:838T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 15:58:14:252T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:14:653T,$#0,0,29,28,29,28,26,26,26,29,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:15:061T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:15:457T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:15:871T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:16:266T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:16:677T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:17:072T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 15:58:17:498T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:17:880T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:18:293T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:18:691T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:19:105T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:19:497T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:19:913T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:20:304T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:20:717T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:21:113T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:21:529T,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:22:340T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:22:729T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:23:169T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:23:537T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:23:953T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:24:343T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:24:764T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:25:569T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:25:962T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,29,0,26,0,	
2016-11-22 15:58:26:376T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:26:768T,0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 15:58:27:182T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 15:58:27:577T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 15:58:27:993T,$#0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
